word,count,url
相(414/8879),1249/49423,http://www.jidajia.com/kaishu/146390.html
盹(415/8878),1/49424,http://www.jidajia.com/kaishu/150050.html
盻(416/8877),1/49425,http://www.jidajia.com/kaishu/150054.html
盼(417/8876),7/49432,http://www.jidajia.com/kaishu/150070.html
盾(418/8875),4/49436,http://www.jidajia.com/kaishu/150152.html
眀(419/8874),248/49684,http://www.jidajia.com/kaishu/150204.html
省(420/8873),211/49895,http://www.jidajia.com/kaishu/150220.html
眂(421/8872),1/49896,http://www.jidajia.com/kaishu/151095.html
眄(422/8871),14/49910,http://www.jidajia.com/kaishu/151101.html
眇(423/8870),251/50161,http://www.jidajia.com/kaishu/151171.html
眈(424/8869),7/50168,http://www.jidajia.com/kaishu/151342.html
眉(425/8868),51/50219,http://www.jidajia.com/kaishu/151355.html
眊(426/8867),2/50221,http://www.jidajia.com/kaishu/151648.html
看(427/8866),48/50269,http://www.jidajia.com/kaishu/151654.html
眙(428/8865),1/50270,http://www.jidajia.com/kaishu/152429.html
眚(429/8864),1/50271,http://www.jidajia.com/kaishu/152438.html
真(430/8863),1215/51486,http://www.jidajia.com/kaishu/152476.html
眠(431/8862),50/51536,http://www.jidajia.com/kaishu/155415.html
眥(432/8861),3/51539,http://www.jidajia.com/kaishu/155839.html
眦(433/8860),3/51542,http://www.jidajia.com/kaishu/155868.html
眨(434/8859),1/51543,http://www.jidajia.com/kaishu/155898.html
眩(435/8858),5/51548,http://www.jidajia.com/kaishu/155902.html
眯(436/8857),1/51549,http://www.jidajia.com/kaishu/155969.html
眵(437/8856),2/51551,http://www.jidajia.com/kaishu/155992.html
眶(438/8855),1/51552,http://www.jidajia.com/kaishu/156007.html
眷(439/8854),72/51624,http://www.jidajia.com/kaishu/156009.html
眸(440/8853),82/51706,http://www.jidajia.com/kaishu/156231.html
眺(441/8852),27/51733,http://www.jidajia.com/kaishu/156283.html
眼(442/8851),125/51858,http://www.jidajia.com/kaishu/156456.html
眾(443/8850),638/52496,http://www.jidajia.com/kaishu/157032.html
着(444/8849),34/52530,http://www.jidajia.com/kaishu/158415.html
睁(445/8848),6/52536,http://www.jidajia.com/kaishu/158569.html
睃(446/8847),1/52537,http://www.jidajia.com/kaishu/158582.html
睇(447/8846),6/52543,http://www.jidajia.com/kaishu/158591.html
睋(448/8845),1/52544,http://www.jidajia.com/kaishu/158628.html
睎(449/8844),2/52546,http://www.jidajia.com/kaishu/158638.html
睏(450/8843),65/52611,http://www.jidajia.com/kaishu/158647.html
睐(451/8842),6/52617,http://www.jidajia.com/kaishu/158989.html
睘(452/8841),4/52621,http://www.jidajia.com/kaishu/159045.html
睛(453/8840),4/52625,http://www.jidajia.com/kaishu/159059.html
睜(454/8839),6/52631,http://www.jidajia.com/kaishu/159080.html
睞(455/8838),6/52637,http://www.jidajia.com/kaishu/159093.html
睡(456/8837),24/52661,http://www.jidajia.com/kaishu/159121.html
睢(457/8836),11/52672,http://www.jidajia.com/kaishu/159269.html
督(458/8835),164/52836,http://www.jidajia.com/kaishu/159318.html
睥(459/8834),1/52837,http://www.jidajia.com/kaishu/159642.html
睦(460/8833),46/52883,http://www.jidajia.com/kaishu/159657.html
睨(461/8832),113/52996,http://www.jidajia.com/kaishu/159805.html
睫(462/8831),4/53000,http://www.jidajia.com/kaishu/159877.html
睬(463/8830),1/53001,http://www.jidajia.com/kaishu/159902.html
睴(464/8829),1/53002,http://www.jidajia.com/kaishu/159904.html
睹(465/8828),142/53144,http://www.jidajia.com/kaishu/159910.html
睺(466/8827),2/53146,http://www.jidajia.com/kaishu/160190.html
睽(467/8826),2/53148,http://www.jidajia.com/kaishu/160198.html
睾(468/8825),4/53152,http://www.jidajia.com/kaishu/160236.html
睿(469/8824),69/53221,http://www.jidajia.com/kaishu/160259.html
瞄(470/8823),1/53222,http://www.jidajia.com/kaishu/160428.html
瞋(471/8822),2/53224,http://www.jidajia.com/kaishu/160433.html
瞍(472/8821),1/53225,http://www.jidajia.com/kaishu/160450.html
瞎(473/8820),1/53226,http://www.jidajia.com/kaishu/160455.html
瞑(474/8819),10/53236,http://www.jidajia.com/kaishu/160476.html
瞒(475/8818),4/53240,http://www.jidajia.com/kaishu/160517.html
瞞(476/8817),4/53244,http://www.jidajia.com/kaishu/160541.html
瞥(477/8816),2/53246,http://www.jidajia.com/kaishu/160584.html
瞧(478/8815),1/53247,http://www.jidajia.com/kaishu/160609.html
瞩(479/8814),13/53260,http://www.jidajia.com/kaishu/160612.html
瞪(480/8813),3/53263,http://www.jidajia.com/kaishu/160673.html
瞬(481/8812),4/53267,http://www.jidajia.com/kaishu/160686.html
瞭(482/8811),1/53268,http://www.jidajia.com/kaishu/160747.html
瞰(483/8810),75/53343,http://www.jidajia.com/kaishu/160764.html
瞳(484/8809),1/53344,http://www.jidajia.com/kaishu/160805.html
瞻(485/8808),152/53496,http://www.jidajia.com/kaishu/160836.html
瞽(486/8807),7/53503,http://www.jidajia.com/kaishu/161430.html
瞿(487/8806),14/53517,http://www.jidajia.com/kaishu/161467.html
矇(488/8805),1/53518,http://www.jidajia.com/kaishu/161561.html
矌(489/8804),3/53521,http://www.jidajia.com/kaishu/161568.html
矕(490/8803),3/53524,http://www.jidajia.com/kaishu/161595.html
矗(491/8802),3/53527,http://www.jidajia.com/kaishu/161598.html
矚(492/8801),13/53540,http://www.jidajia.com/kaishu/161623.html
矛(493/8800),7/53547,http://www.jidajia.com/kaishu/161684.html
矜(494/8799),67/53614,http://www.jidajia.com/kaishu/161752.html
矞(495/8798),1/53615,http://www.jidajia.com/kaishu/162002.html
矢(496/8797),53/53668,http://www.jidajia.com/kaishu/162015.html
矤(497/8796),1/53669,http://www.jidajia.com/kaishu/164642.html
知(498/8795),1284/54953,http://www.jidajia.com/kaishu/164645.html
矧(499/8794),21/54974,http://www.jidajia.com/kaishu/170496.html
矩(500/8793),76/55050,http://www.jidajia.com/kaishu/170570.html
矫(501/8792),75/55125,http://www.jidajia.com/kaishu/170831.html
短(502/8791),77/55202,http://www.jidajia.com/kaishu/171092.html
矮(503/8790),1/55203,http://www.jidajia.com/kaishu/171624.html
矯(504/8789),75/55278,http://www.jidajia.com/kaishu/171658.html
矰(505/8788),1/55279,http://www.jidajia.com/kaishu/171918.html
矱(506/8787),3/55282,http://www.jidajia.com/kaishu/171928.html
石(507/8786),964/56246,http://www.jidajia.com/kaishu/171935.html
礡(508/8785),20/56266,http://www.jidajia.com/kaishu/174896.html
礦(509/8784),7/56273,http://www.jidajia.com/kaishu/174898.html
礪(510/8783),7/56280,http://www.jidajia.com/kaishu/174929.html
礫(511/8782),19/56299,http://www.jidajia.com/kaishu/174962.html
礬(512/8781),2/56301,http://www.jidajia.com/kaishu/175022.html
礱(513/8780),5/56306,http://www.jidajia.com/kaishu/175028.html
礴(514/8779),2/56308,http://www.jidajia.com/kaishu/175055.html
示(515/8778),278/56586,http://www.jidajia.com/kaishu/175084.html
礼(516/8777),609/57195,http://www.jidajia.com/kaishu/176472.html
社(517/8776),90/57285,http://www.jidajia.com/kaishu/177922.html
礿(518/8775),2/57287,http://www.jidajia.com/kaishu/178255.html
祀(519/8774),92/57379,http://www.jidajia.com/kaishu/178266.html
祁(520/8773),5/57384,http://www.jidajia.com/kaishu/178620.html
祃(521/8772),1/57385,http://www.jidajia.com/kaishu/178677.html
祄(522/8771),1/57386,http://www.jidajia.com/kaishu/178682.html
祆(523/8770),1/57387,http://www.jidajia.com/kaishu/178684.html
祇(524/8769),76/57463,http://www.jidajia.com/kaishu/178686.html
祈(525/8768),32/57495,http://www.jidajia.com/kaishu/178729.html
祉(526/8767),41/57536,http://www.jidajia.com/kaishu/178900.html
祊(527/8766),2/57538,http://www.jidajia.com/kaishu/179005.html
祎(528/8765),55/57593,http://www.jidajia.com/kaishu/179024.html
祏(529/8764),1/57594,http://www.jidajia.com/kaishu/179048.html
祐(530/8763),80/57674,http://www.jidajia.com/kaishu/179067.html
祑(531/8762),1/57675,http://www.jidajia.com/kaishu/179309.html
祓(532/8761),7/57682,http://www.jidajia.com/kaishu/179313.html
祔(533/8760),9/57691,http://www.jidajia.com/kaishu/179330.html
祕(534/8759),9/57700,http://www.jidajia.com/kaishu/179348.html
祖(535/8758),590/58290,http://www.jidajia.com/kaishu/179373.html
祗(536/8757),64/58354,http://www.jidajia.com/kaishu/180571.html
祙(537/8756),1/58355,http://www.jidajia.com/kaishu/180780.html
祚(538/8755),30/58385,http://www.jidajia.com/kaishu/180782.html
祛(539/8754),5/58390,http://www.jidajia.com/kaishu/180887.html
祜(540/8753),15/58405,http://www.jidajia.com/kaishu/180906.html
祝(541/8752),102/58507,http://www.jidajia.com/kaishu/181005.html
神(542/8751),1706/60213,http://www.jidajia.com/kaishu/181346.html
祟(543/8750),5/60218,http://www.jidajia.com/kaishu/184565.html
祠(544/8749),84/60302,http://www.jidajia.com/kaishu/184604.html
祢(545/8748),3/60305,http://www.jidajia.com/kaishu/184892.html
祥(546/8747),106/60411,http://www.jidajia.com/kaishu/184911.html
祧(547/8746),14/60425,http://www.jidajia.com/kaishu/185220.html
票(548/8745),2/60427,http://www.jidajia.com/kaishu/185246.html
祭(549/8744),109/60536,http://www.jidajia.com/kaishu/185265.html
祯(550/8743),30/60566,http://www.jidajia.com/kaishu/185648.html
祲(551/8742),2/60568,http://www.jidajia.com/kaishu/185768.html
祴(552/8741),1/60569,http://www.jidajia.com/kaishu/185777.html
祷(553/8740),15/60584,http://www.jidajia.com/kaishu/185778.html
祸(554/8739),107/60691,http://www.jidajia.com/kaishu/185907.html
祺(555/8738),5/60696,http://www.jidajia.com/kaishu/186247.html
祿(556/8737),249/60945,http://www.jidajia.com/kaishu/186296.html
禀(557/8736),105/61050,http://www.jidajia.com/kaishu/186931.html
禁(558/8735),88/61138,http://www.jidajia.com/kaishu/187158.html
禄(559/8734),249/61387,http://www.jidajia.com/kaishu/187479.html
禅(560/8733),401/61788,http://www.jidajia.com/kaishu/188114.html
禇(561/8732),6/61794,http://www.jidajia.com/kaishu/188914.html
禊(562/8731),30/61824,http://www.jidajia.com/kaishu/188927.html
禋(563/8730),1/61825,http://www.jidajia.com/kaishu/189066.html
禍(564/8729),107/61932,http://www.jidajia.com/kaishu/189089.html
禎(565/8728),30/61962,http://www.jidajia.com/kaishu/189429.html
福(566/8727),365/62327,http://www.jidajia.com/kaishu/189546.html
禔(567/8726),7/62334,http://www.jidajia.com/kaishu/190566.html
禖(568/8725),1/62335,http://www.jidajia.com/kaishu/190570.html
禠(569/8724),2/62337,http://www.jidajia.com/kaishu/190582.html
禦(570/8723),480/62817,http://www.jidajia.com/kaishu/190588.html
禧(571/8722),4/62821,http://www.jidajia.com/kaishu/191849.html
禨(572/8721),1/62822,http://www.jidajia.com/kaishu/191887.html
禩(573/8720),15/62837,http://www.jidajia.com/kaishu/191890.html
禪(574/8719),401/63238,http://www.jidajia.com/kaishu/191892.html
禫(575/8718),5/63243,http://www.jidajia.com/kaishu/192691.html
禬(576/8717),1/63244,http://www.jidajia.com/kaishu/192702.html
禭(577/8716),1/63245,http://www.jidajia.com/kaishu/192706.html
禮(578/8715),609/63854,http://www.jidajia.com/kaishu/192708.html
禯(579/8714),1/63855,http://www.jidajia.com/kaishu/194155.html
禰(580/8713),3/63858,http://www.jidajia.com/kaishu/194160.html
禱(581/8712),15/63873,http://www.jidajia.com/kaishu/194179.html
禳(582/8711),1/63874,http://www.jidajia.com/kaishu/194308.html
禹(583/8710),91/63965,http://www.jidajia.com/kaishu/194331.html
禺(584/8709),3/63968,http://www.jidajia.com/kaishu/194635.html
离(585/8708),318/64286,http://www.jidajia.com/kaishu/194668.html
禽(586/8707),96/64382,http://www.jidajia.com/kaishu/195711.html
禾(587/8706),29/64411,http://www.jidajia.com/kaishu/196082.html
禿(588/8705),4/64415,http://www.jidajia.com/kaishu/196229.html
秀(589/8704),231/64646,http://www.jidajia.com/kaishu/196278.html
秆(590/8703),4/64650,http://www.jidajia.com/kaishu/197396.html
秇(591/8702),1/64651,http://www.jidajia.com/kaishu/197420.html
秉(592/8701),71/64722,http://www.jidajia.com/kaishu/197423.html
秋(593/8700),399/65121,http://www.jidajia.com/kaishu/197667.html
种(594/8699),137/65258,http://www.jidajia.com/kaishu/199813.html
科(595/8698),73/65331,http://www.jidajia.com/kaishu/200451.html
秒(596/8697),3/65334,http://www.jidajia.com/kaishu/200650.html
秔(597/8696),2/65336,http://www.jidajia.com/kaishu/200663.html
秕(598/8695),11/65347,http://www.jidajia.com/kaishu/200669.html
秖(599/8694),2/65349,http://www.jidajia.com/kaishu/200694.html
秘(600/8693),232/65581,http://www.jidajia.com/kaishu/200701.html
租(601/8692),6/65587,http://www.jidajia.com/kaishu/201237.html
秡(602/8691),1/65588,http://www.jidajia.com/kaishu/201299.html
秣(603/8690),10/65598,http://www.jidajia.com/kaishu/201300.html
秤(604/8689),1/65599,http://www.jidajia.com/kaishu/201343.html
秦(605/8688),172/65771,http://www.jidajia.com/kaishu/201345.html
秧(606/8687),1/65772,http://www.jidajia.com/kaishu/202046.html
秩(607/8686),32/65804,http://www.jidajia.com/kaishu/202079.html
秪(608/8685),4/65808,http://www.jidajia.com/kaishu/202208.html
秫(609/8684),2/65810,http://www.jidajia.com/kaishu/202238.html
秬(610/8683),1/65811,http://www.jidajia.com/kaishu/202260.html
秭(611/8682),1/65812,http://www.jidajia.com/kaishu/202276.html
积(612/8681),252/66064,http://www.jidajia.com/kaishu/202287.html
称(613/8680),296/66360,http://www.jidajia.com/kaishu/203076.html
秸(614/8679),1/66361,http://www.jidajia.com/kaishu/204148.html
秺(615/8678),2/66363,http://www.jidajia.com/kaishu/204161.html
移(616/8677),143/66506,http://www.jidajia.com/kaishu/204163.html
秽(617/8676),60/66566,http://www.jidajia.com/kaishu/204751.html
秾(618/8675),53/66619,http://www.jidajia.com/kaishu/204898.html
稀(619/8674),32/66651,http://www.jidajia.com/kaishu/204932.html
稂(620/8673),1/66652,http://www.jidajia.com/kaishu/205114.html
稅(621/8672),42/66694,http://www.jidajia.com/kaishu/205124.html
稈(622/8671),4/66698,http://www.jidajia.com/kaishu/205304.html
稉(623/8670),5/66703,http://www.jidajia.com/kaishu/205328.html
程(624/8669),83/66786,http://www.jidajia.com/kaishu/205338.html
稌(625/8668),1/66787,http://www.jidajia.com/kaishu/205683.html
稍(626/8667),41/66828,http://www.jidajia.com/kaishu/205693.html
税(627/8666),42/66870,http://www.jidajia.com/kaishu/205986.html
稔(628/8665),3/66873,http://www.jidajia.com/kaishu/206171.html
稗(629/8664),1/66874,http://www.jidajia.com/kaishu/206222.html
稚(630/8663),29/66903,http://www.jidajia.com/kaishu/206252.html
稟(631/8662),105/67008,http://www.jidajia.com/kaishu/206412.html
稠(632/8661),27/67035,http://www.jidajia.com/kaishu/206639.html
稧(633/8660),17/67052,http://www.jidajia.com/kaishu/206734.html
稭(634/8659),1/67053,http://www.jidajia.com/kaishu/206753.html
種(635/8658),137/67190,http://www.jidajia.com/kaishu/206766.html
稱(636/8657),296/67486,http://www.jidajia.com/kaishu/207415.html
稳(637/8656),10/67496,http://www.jidajia.com/kaishu/208480.html
稷(638/8655),72/67568,http://www.jidajia.com/kaishu/208578.html
稻(639/8654),11/67579,http://www.jidajia.com/kaishu/208865.html
稼(640/8653),62/67641,http://www.jidajia.com/kaishu/208970.html
稽(641/8652),139/67780,http://www.jidajia.com/kaishu/209160.html
稿(642/8651),53/67833,http://www.jidajia.com/kaishu/209698.html
穀(643/8650),301/68134,http://www.jidajia.com/kaishu/209940.html
穅(644/8649),1/68135,http://www.jidajia.com/kaishu/210922.html
穆(645/8648),111/68246,http://www.jidajia.com/kaishu/210923.html
穉(646/8647),3/68249,http://www.jidajia.com/kaishu/211295.html
積(647/8646),579/68828,http://www.jidajia.com/kaishu/211318.html
穎(648/8645),47/68875,http://www.jidajia.com/kaishu/212107.html
穑(649/8644),30/68905,http://www.jidajia.com/kaishu/212296.html
穗(650/8643),3/68908,http://www.jidajia.com/kaishu/212458.html
穠(651/8642),1/68909,http://www.jidajia.com/kaishu/212516.html
穡(652/8641),30/68939,http://www.jidajia.com/kaishu/212518.html
穢(653/8640),60/68999,http://www.jidajia.com/kaishu/212676.html
穩(654/8639),10/69009,http://www.jidajia.com/kaishu/212827.html
穫(655/8638),202/69211,http://www.jidajia.com/kaishu/212921.html
穬(656/8637),2/69213,http://www.jidajia.com/kaishu/213717.html
穰(657/8636),12/69225,http://www.jidajia.com/kaishu/213728.html
穴(658/8635),41/69266,http://www.jidajia.com/kaishu/213793.html
究(659/8634),78/69344,http://www.jidajia.com/kaishu/213926.html
穷(660/8633),283/69627,http://www.jidajia.com/kaishu/214157.html
穸(661/8632),7/69634,http://www.jidajia.com/kaishu/215062.html
穹(662/8631),16/69650,http://www.jidajia.com/kaishu/215080.html
空(663/8630),457/70107,http://www.jidajia.com/kaishu/215153.html
穿(664/8629),20/70127,http://www.jidajia.com/kaishu/216783.html
窀(665/8628),2/70129,http://www.jidajia.com/kaishu/216950.html
突(666/8627),29/70158,http://www.jidajia.com/kaishu/216966.html
窃(667/8626),75/70233,http://www.jidajia.com/kaishu/217101.html
窄(668/8625),2/70235,http://www.jidajia.com/kaishu/217362.html
窅(669/8624),67/70302,http://www.jidajia.com/kaishu/217390.html
窆(670/8623),23/70325,http://www.jidajia.com/kaishu/217423.html
窈(671/8622),167/70492,http://www.jidajia.com/kaishu/217460.html
窌(672/8621),1/70493,http://www.jidajia.com/kaishu/217596.html
窍(673/8620),32/70525,http://www.jidajia.com/kaishu/217606.html
窑(674/8619),2/70527,http://www.jidajia.com/kaishu/217672.html
窒(675/8618),1/70528,http://www.jidajia.com/kaishu/217694.html
窕(676/8617),156/70684,http://www.jidajia.com/kaishu/217721.html
窖(677/8616),3/70687,http://www.jidajia.com/kaishu/217831.html
窗(678/8615),33/70720,http://www.jidajia.com/kaishu/217844.html
窘(679/8614),9/70729,http://www.jidajia.com/kaishu/218158.html
窚(680/8613),1/70730,http://www.jidajia.com/kaishu/218204.html
窜(681/8612),16/70746,http://www.jidajia.com/kaishu/218205.html
窝(682/8611),3/70749,http://www.jidajia.com/kaishu/218275.html
窟(683/8610),19/70768,http://www.jidajia.com/kaishu/218307.html
窠(684/8609),5/70773,http://www.jidajia.com/kaishu/218384.html
窥(685/8608),70/70843,http://www.jidajia.com/kaishu/218427.html
窦(686/8607),112/70955,http://www.jidajia.com/kaishu/218699.html
窩(687/8606),3/70958,http://www.jidajia.com/kaishu/218827.html
窪(688/8605),3/70961,http://www.jidajia.com/kaishu/218851.html
窭(689/8604),3/70964,http://www.jidajia.com/kaishu/218892.html
窮(690/8603),283/71247,http://www.jidajia.com/kaishu/218903.html
窯(691/8602),2/71249,http://www.jidajia.com/kaishu/219808.html
窳(692/8601),5/71254,http://www.jidajia.com/kaishu/219835.html
窴(693/8600),1/71255,http://www.jidajia.com/kaishu/219854.html
窶(694/8599),3/71258,http://www.jidajia.com/kaishu/219861.html
窺(695/8598),70/71328,http://www.jidajia.com/kaishu/219874.html
窽(696/8597),1/71329,http://www.jidajia.com/kaishu/220146.html
窿(697/8596),2/71331,http://www.jidajia.com/kaishu/220148.html
竁(698/8595),4/71335,http://www.jidajia.com/kaishu/220157.html
竄(699/8594),16/71351,http://www.jidajia.com/kaishu/220166.html
竅(700/8593),32/71383,http://www.jidajia.com/kaishu/220236.html
竇(701/8592),34/71417,http://www.jidajia.com/kaishu/220293.html
竈(702/8591),10/71427,http://www.jidajia.com/kaishu/220417.html
竊(703/8590),75/71502,http://www.jidajia.com/kaishu/220489.html
立(704/8589),446/71948,http://www.jidajia.com/kaishu/220750.html
竑(705/8588),2/71950,http://www.jidajia.com/kaishu/222001.html
